Packet_Nbre,Time,Cycle,PC,Instr,HPM0(Cycles),HPM2(INSTR),HPM3(LD_STALL),HPM4(JMP_STALL),HPM5(IMISS),HPM6(LD),HPM7(ST),HPM8(JUMP),HPM9(BRANCH),HPM10(BRANCH_TAKEN),HPM11(COMP_INSTR)
                   1,    2101320,                 136,                  23,                   0,                   0,                  52,                   2,                   4,                   2,                   1,                   0,                  13
                   1,    2101321,                 137,                  23,                   0,                   0,                  52,                   2,                   4,                   2,                   1,                   0,                  13
                   1,    2101322,                 138,                  24,                   0,                   0,                  52,                   2,                   4,                   2,                   1,                   0,                  14
                   1,    2101323,                 139,                  25,                   0,                   0,                  52,                   2,                   5,                   2,                   1,                   0,                  15
                   1,    2101324,                 140,                  26,                   0,                   0,                  52,                   2,                   6,                   2,                   1,                   0,                  16
                   1,    2101325,                 141,                  26,                   0,                   0,                  52,                   2,                   6,                   2,                   1,                   0,                  16
                   1,    2101326,                 142,                  26,                   0,                   0,                  52,                   2,                   6,                   2,                   1,                   0,                  16
                   1,    2101327,                 143,                  26,                   0,                   0,                  52,                   2,                   6,                   2,                   1,                   0,                  16
                   1,    2101328,                 144,                  26,                   0,                   0,                  52,                   2,                   6,                   2,                   1,                   0,                  16
                   1,    2101329,                 145,                  26,                   0,                   0,                  52,                   2,                   6,                   2,                   1,                   0,                  16
                   1,    2101330,                 146,                  26,                   0,                   0,                  52,                   2,                   6,                   2,                   1,                   0,                  16
                   1,    2101331,                 147,                  27,                   0,                   0,                  52,                   2,                   7,                   2,                   1,                   0,                  17
                   1,    2101332,                 148,                  27,                   0,                   0,                  52,                   2,                   7,                   2,                   1,                   0,                  17
                   1,    2101333,                 149,                  28,                   0,                   0,                  52,                   2,                   8,                   2,                   1,                   0,                  18
                   1,    2101334,                 150,                  28,                   0,                   0,                  52,                   2,                   8,                   2,                   1,                   0,                  18
                   1,    2101335,                 151,                  29,                   0,                   0,                  52,                   2,                   9,                   2,                   1,                   0,                  19
                   1,    2101336,                 152,                  29,                   0,                   0,                  52,                   2,                   9,                   2,                   1,                   0,                  19
                   1,    2101337,                 153,                  30,                   0,                   0,                  52,                   2,                  10,                   2,                   1,                   0,                  20
                   1,    2101338,                 154,                  30,                   0,                   0,                  52,                   2,                  10,                   2,                   1,                   0,                  20
                   1,    2101339,                 155,                  31,                   0,                   0,                  53,                   2,                  10,                   3,                   1,                   0,                  21
                   1,    2101340,                 156,                  31,                   0,                   0,                  54,                   2,                  10,                   3,                   1,                   0,                  21
                   1,    2101341,                 157,                  31,                   0,                   0,                  55,                   2,                  10,                   3,                   1,                   0,                  21
                   1,    2101342,                 158,                  31,                   0,                   0,                  56,                   2,                  10,                   3,                   1,                   0,                  21
                   1,    2101343,                 159,                  31,                   0,                   0,                  57,                   2,                  10,                   3,                   1,                   0,                  21
                   1,    2101344,                 160,                  31,                   0,                   0,                  58,                   2,                  10,                   3,                   1,                   0,                  21
                   1,    2101345,                 161,                  31,                   0,                   0,                  58,                   2,                  10,                   3,                   1,                   0,                  21
                   1,    2101346,                 162,                  32,                   0,                   0,                  59,                   2,                  10,                   3,                   1,                   0,                  22
                   1,    2101347,                 163,                  32,                   0,                   0,                  59,                   2,                  10,                   3,                   1,                   0,                  22
                   1,    2101348,                 164,                  33,                   0,                   0,                  60,                   2,                  11,                   3,                   1,                   0,                  23
                   1,    2101349,                 165,                  33,                   0,                   0,                  60,                   2,                  11,                   3,                   1,                   0,                  23
                   1,    2101350,                 166,                  33,                   0,                   0,                  60,                   2,                  11,                   3,                   1,                   0,                  23
                   1,    2101351,                 167,                  33,                   0,                   0,                  60,                   2,                  11,                   3,                   1,                   0,                  23
                   1,    2101352,                 168,                  33,                   0,                   0,                  60,                   2,                  11,                   3,                   1,                   0,                  23
                   1,    2101353,                 169,                  33,                   0,                   0,                  60,                   2,                  11,                   3,                   1,                   0,                  23
                   1,    2101354,                 170,                  34,                   0,                   0,                  60,                   2,                  12,                   3,                   1,                   0,                  24
